WindDir_CALM,WindDir_E,WindDir_ENE,WindDir_ESE,WindDir_N,WindDir_NE,WindDir_NNE,WindDir_NNW,WindDir_NW,WindDir_S,WindDir_SE,WindDir_SSE,WindDir_SSW,WindDir_SW,WindDir_W,WindDir_WNW,WindDir_WSW,Air Temp (degrees C),Humidity (%),MSLP (hPa),Wind Speed (km/h),Wind Gust  (km/h),E (hPa),Dew Pt Temp (degrees C),Apparent Temp (degrees C),Rainfall since 9 am (mm)
0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.016260162601626018,0.08943089430894309,0.008130081300813009,0.1951219512195122,0.0,0.032520325203252036,0.14634146341463414,0.0,0.0,0.0,0.0,22.82682926829268,58.28455284552845,1010.070731707317,25.16260162601626,50.0,15.868269472789581,13.889430894308944,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22321428571428573,0.017857142857142856,0.008928571428571428,0.20535714285714285,0.13392857142857142,0.11607142857142858,0.008928571428571428,0.2857142857142857,21.306250000000002,67.55357142857143,1013.5580357142857,13.776785714285714,30.0,16.957471610317256,14.93392857142857,0.0,0.0
0.0,0.0,0.011764705882352941,0.0,0.023529411764705882,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.3058823529411765,0.023529411764705882,0.1411764705882353,0.07058823529411765,0.11764705882352941,0.10588235294117647,0.03529411764705882,0.12941176470588237,23.885882352941177,64.62352941176471,1006.7035294117647,13.24705882352941,28.0,18.708216867755656,16.549411764705884,0.0,0.0
0.0,0.0,0.0,0.018018018018018018,0.07207207207207207,0.009009009009009009,0.0,0.06306306306306306,0.02702702702702703,0.1891891891891892,0.06306306306306306,0.17117117117117117,0.0990990990990991,0.16216216216216217,0.0,0.04504504504504504,0.08108108108108109,19.684684684684683,63.75675675675676,1004.5387387387387,18.63963963963964,39.0,14.659014141456,12.374774774774774,0.0,17.8
0.0,0.0784313725490196,0.06862745098039216,0.029411764705882353,0.24509803921568626,0.029411764705882353,0.0196078431372549,0.06862745098039216,0.06862745098039216,0.08823529411764706,0.029411764705882353,0.06862745098039216,0.049019607843137254,0.029411764705882353,0.0784313725490196,0.049019607843137254,0.0,20.689215686274512,53.254901960784316,1007.5637254901961,9.931372549019608,30.0,12.534170248744022,10.262745098039215,0.0,19.6
0.0,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.14678899082568808,0.0,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.45871559633027525,0.01834862385321101,0.12844036697247707,0.11009174311926606,0.027522935779816515,0.009174311926605505,0.0,0.0,18.618348623853212,77.54128440366972,1013.605504587156,15.807339449541285,33.0,16.451100786018063,14.453211009174312,0.0,273.6
0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.20833333333333334,0.03333333333333333,0.18333333333333332,0.10833333333333334,0.058333333333333334,0.11666666666666667,0.23333333333333334,0.041666666666666664,20.006666666666668,64.25833333333334,1017.5641666666667,15.266666666666667,39.0,14.507446798965585,12.568333333333333,0.0,8.4
0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.35714285714285715,0.023809523809523808,0.12698412698412698,0.15873015873015872,0.16666666666666666,0.0,0.0,0.15079365079365079,19.12063492063492,55.13492063492063,1021.3103174603175,16.333333333333332,35.0,12.097494511932485,9.826984126984128,0.0,0.0
0.0,0.015503875968992248,0.015503875968992248,0.015503875968992248,0.11627906976744186,0.007751937984496124,0.07751937984496124,0.03875968992248062,0.06976744186046512,0.12403100775193798,0.015503875968992248,0.10852713178294573,0.007751937984496124,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.03875968992248062,20.211627906976744,56.248062015503876,1018.9465116279071,9.55813953488372,28.0,12.992634990691954,10.815503875968993,0.0,0.0
0.0,0.007692307692307693,0.023076923076923078,0.0,0.6846153846153846,0.0,0.0,0.09230769230769231,0.0,0.07692307692307693,0.007692307692307693,0.015384615384615385,0.046153846153846156,0.038461538461538464,0.0,0.0,0.007692307692307693,27.783846153846156,40.19230769230769,1014.286923076923,25.73846153846154,54.0,13.683895383186806,11.705384615384617,0.0,0.0
0.0,0.0,0.0,0.015037593984962405,0.18045112781954886,0.007518796992481203,0.03007518796992481,0.06015037593984962,0.06766917293233082,0.16541353383458646,0.015037593984962405,0.10526315789473684,0.10526315789473684,0.045112781954887216,0.08270676691729323,0.07518796992481203,0.045112781954887216,24.76917293233083,67.12781954887218,1011.2090225563909,9.669172932330827,33.0,20.66773414464041,18.138345864661655,0.0,0.0
0.0,0.0,0.0,0.0,0.33858267716535434,0.0,0.031496062992125984,0.14173228346456693,0.11023622047244094,0.2204724409448819,0.0,0.14960629921259844,0.0,0.0,0.0,0.007874015748031496,0.0,27.89212598425197,49.62992125984252,1005.9826771653544,27.4251968503937,65.0,16.76122961194878,14.631496062992126,0.0,0.0
0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.0,0.023255813953488372,0.3798449612403101,0.09302325581395349,0.13953488372093023,0.13178294573643412,0.08527131782945736,0.03875968992248062,0.0,0.08527131782945736,22.034108527131785,63.906976744186046,1010.2984496124031,13.69767441860465,35.0,16.882194287842243,14.793023255813953,0.0,0.0
0.0,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.0,0.011363636363636364,0.0,0.0,0.0,0.45454545454545453,0.056818181818181816,0.10227272727272728,0.18181818181818182,0.056818181818181816,0.07954545454545454,0.011363636363636364,0.0,21.474999999999998,68.79545454545455,1013.4238636363636,13.295454545454545,26.0,17.412631827668374,15.388636363636364,0.0,0.0
0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.044444444444448,75.27777777777777,1007.624074074074,27.25925925925926,48.0,26.676110318006135,22.262962962962963,0.0,104.0
0.0,0.0,0.0,0.0,0.06756756756756757,0.0,0.0,0.04054054054054054,0.04054054054054054,0.013513513513513514,0.0,0.0,0.1891891891891892,0.2702702702702703,0.10810810810810811,0.013513513513513514,0.25675675675675674,18.33243243243243,76.93243243243244,1008.1445945945945,13.324324324324325,44.0,16.1644102283704,14.2,0.0,78.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.11363636363636363,0.2727272727272727,0.0,0.5,14.313636363636363,69.5,1016.3022727272728,17.636363636363637,43.0,11.301426511461578,8.786363636363637,0.0,80.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245901639344263,0.0,0.26229508196721313,0.18032786885245902,0.0,0.03278688524590164,0.0,0.0,18.667213114754098,55.32786885245902,1023.6131147540984,21.78688524590164,35.0,11.773920261378445,9.429508196721311,0.0,5.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.1,0.2,0.025,0.0,0.0,0.0,0.0,18.61625,51.5375,1022.7012500000001,24.05,41.0,10.972850900371805,8.440000000000001,0.0,0.0
